Id,Timestamp,HeartRate,Steps,Calories,Distance
1,2025-01-01T21:51:00Z,127.91177688898269,22,1.8329531038340643,0.022371539336972453
1,2025-01-01T21:52:00Z,123.16191548945864,23,1.635944770179711,0.027865597133209446
1,2025-01-01T21:53:00Z,124.21901891876215,25,1.971157036663985,0.019185130738632424
1,2025-01-01T21:54:00Z,127.28312328938175,29,2.045466509612563,0.01706860520267909
1,2025-01-01T21:55:00Z,128.96066147921616,29,1.7151561937156068,0.022992182310756802
1,2025-01-01T21:56:00Z,131.67914984988138,25,1.715616386130295,0.026430441527360127
1,2025-01-01T21:57:00Z,129.57099518949164,28,1.7976026578055495,0.014092514410951676
1,2025-01-01T21:58:00Z,133.1693256375265,31,1.750176445952528,0.023242345518170435
1,2025-01-01T21:59:00Z,125.55468449101915,19,1.9186712790335974,0.014643156001292578
1,2025-01-01T22:00:00Z,129.11440812252812,21,1.5737161671353344,0.023729879856253314
1,2025-01-01T22:01:00Z,129.5385268010817,30,1.9810529875627294,0.0235047390715781
1,2025-01-01T22:02:00Z,130.92938984393848,21,1.8325010200553122,0.017346163763164443
1,2025-01-01T22:03:00Z,135.08445556961098,38,2.2268962424813656,0.02963634102792661
1,2025-01-01T22:04:00Z,131.11998476172397,24,1.8078206908376364,0.028692175909336738
1,2025-01-01T22:05:00Z,131.15461562511493,22,1.4465638281771735,0.023798270633279953
1,2025-01-01T22:06:00Z,132.65795485891175,33,2.1402186406099033,0.027515503888035645
1,2025-01-01T22:07:00Z,131.12076405354566,27,1.6734682875184534,0.02223700181271828
1,2025-01-01T22:08:00Z,134.69065273328297,30,1.6871082719992314,0.018305529731483708
1,2025-01-01T22:09:00Z,130.936808483168,26,2.0412505227801643,0.025955563031398017
1,2025-01-01T22:10:00Z,130.51309818377098,22,1.5395941806901774,0.007611096221108128
1,2025-01-01T22:11:00Z,132.48450348089423,24,1.4356269896242129,0.014931708690347354
1,2025-01-01T22:12:00Z,135.93628795226743,33,2.227703781918085,0.023039061664261576
1,2025-01-01T22:13:00Z,135.40821966160988,23,1.820392373401731,0.017513762657546176
1,2025-01-01T22:14:00Z,133.22283833123143,31,1.6207928818537698,0.03210123103203378
1,2025-01-01T22:15:00Z,130.43047771334523,24,1.6524969984973827,0.013123094407710626
1,2025-01-01T22:16:00Z,124.81453129609875,21,1.9217680683912102,0.016419962480397718
1,2025-01-01T22:17:00Z,122.38515463459005,21,1.5662542961167538,0.002815181945765171
1,2025-01-01T22:18:00Z,124.57809682582398,19,1.7672315975727515,0.016539684507861294
1,2025-01-01T22:19:00Z,126.51200570638217,20,1.5043605502964221,0.010005794192965108
1,2025-01-01T22:20:00Z,131.38981654316882,30,1.8608914208428364,0.0255257727392203
1,2025-01-01T22:21:00Z,131.7806111535384,28,1.6328844852119528,0.03184558211910218
1,2025-01-01T22:22:00Z,130.59660818514843,25,1.7205285353352702,0.021246697908687856
1,2025-01-01T22:23:00Z,128.86547769057836,24,1.850811471585951,0.018737525565044624
1,2025-01-01T22:24:00Z,129.32799510311665,18,1.4287768568911676,0.016267001407114446
1,2025-01-01T22:25:00Z,127.64376102299,21,1.9322637676764116,0.011457521706995419
1,2025-01-01T22:26:00Z,128.43674973619665,29,1.9536054113349302,0.02309605913076651
1,2025-01-01T22:27:00Z,128.7247240275622,19,1.3585663540324369,0.01652295289486724
1,2025-01-01T22:28:00Z,130.36719055237018,29,1.855961162168799,0.023135760533991898
1,2025-01-01T22:29:00Z,135.8984752921464,43,2.291113263740193,0.029279112684699522
1,2025-01-01T22:30:00Z,131.81167088536222,35,2.2177129152827018,0.02739766167563045
1,2025-01-01T22:31:00Z,130.21003284971414,32,2.1881382846998068,0.019619208762776875
1,2025-01-01T22:32:00Z,126.2114928427438,25,1.56819022570483,0.01985817268266053
1,2025-01-01T22:33:00Z,126.7892858574287,29,1.7979849114338364,0.02981216799058708
1,2025-01-01T22:34:00Z,129.369992922569,38,2.105402034649341,0.0309315648581386
1,2025-01-01T22:35:00Z,128.43423268575773,19,1.258784841427201,0.01577329632063682
1,2025-01-01T22:36:00Z,134.61596827576446,35,2.026553724724015,0.03442961396245525
1,2025-01-01T22:37:00Z,130.17600357504517,30,2.0968995721752886,0.022016183081854497
1,2025-01-01T22:38:00Z,130.45978377610078,28,1.8040420915948423,0.01644440695584053
1,2025-01-01T22:39:00Z,130.43423926188052,36,1.994951260138753,0.03790727254932841
1,2025-01-01T22:40:00Z,129.08039630298185,22,1.365415409548179,0.019370398566204032
1,2025-01-01T22:41:00Z,129.38168259445808,29,2.0633509086291224,0.030036806019503787
1,2025-01-01T22:42:00Z,129.3783279267142,37,2.0808428412223527,0.027933920751657317
1,2025-01-01T22:43:00Z,127.52980359292738,24,1.7014705463807962,0.020297325470439196
1,2025-01-01T22:44:00Z,129.13831357021516,34,2.2749402229538083,0.017510780937810642
1,2025-01-01T22:45:00Z,130.7444078775354,32,2.153337340081312,0.026585095157771126
1,2025-01-01T22:46:00Z,137.76998172976138,29,1.9599522696123,0.02415486767270557
1,2025-01-01T22:47:00Z,136.1186380875982,25,1.6143217692904497,0.023380112634682496
1,2025-01-01T22:48:00Z,136.54779461814124,30,1.914302298670691,0.02330423562138928
1,2025-01-01T22:49:00Z,136.05028572700874,27,1.7486948205816208,0.027416486455099223
1,2025-01-01T22:50:00Z,136.2989052383731,28,1.7685836149808585,0.030042612151280262
1,2025-01-01T22:51:00Z,137.05893621656955,35,1.907634789210556,0.021184384329040615
1,2025-01-01T22:52:00Z,138.23108184835982,30,2.1535753024084485,0.017532053387926155
1,2025-01-01T22:53:00Z,133.40738979077483,28,1.810926939527135,0.02370190268304741
1,2025-01-01T22:54:00Z,130.9356932701039,30,1.7716996540757874,0.02511290266804852
1,2025-01-01T22:55:00Z,129.90439597689817,25,1.9109901890543268,0.030986003767355445
1,2025-01-01T22:56:00Z,131.52302476896352,26,1.9711219184275892,0.019464225999007472
1,2025-01-01T22:57:00Z,130.43229618650204,21,1.7323816462709967,0.027385070108245438
1,2025-01-01T22:58:00Z,131.66702996228057,36,2.100718461887967,0.03369748279725355
1,2025-01-01T22:59:00Z,133.74576611584737,27,1.8941827352449794,0.024042120992333934
1,2025-01-01T23:00:00Z,133.26899381275848,34,1.872177834689876,0.025706227987028065
1,2025-01-01T23:01:00Z,133.31164307244006,33,1.7065508068841042,0.03136267030422696
1,2025-01-01T23:02:00Z,131.25055922684632,30,2.0503072284492827,0.023685939341695727
1,2025-01-01T23:03:00Z,127.97982574197047,26,1.6694424841773445,0.022213107353636564
1,2025-01-01T23:04:00Z,127.729877549538,23,1.8655770003588201,0.014611014286602862
1,2025-01-01T23:05:00Z,133.1263214082781,41,2.148824218223394,0.03088761423555825
1,2025-01-01T23:06:00Z,137.48385929453795,34,2.1791463609813326,0.04066972584994773
1,2025-01-01T23:07:00Z,131.79514980877886,36,1.8241949964031676,0.027375359742914596
1,2025-01-01T23:08:00Z,128.3835510297437,23,1.7382972988270968,0.02072473435772581
1,2025-01-01T23:09:00Z,132.20020911316365,28,2.150399290165171,0.022498438672855486
1,2025-01-01T23:10:00Z,133.46502412902584,32,1.8974963881322324,0.021705536850647925
1,2025-01-01T23:11:00Z,131.9949304959055,27,1.7935528259053282,0.023171837037405184
1,2025-01-01T23:12:00Z,132.27488459644184,25,1.532991035048799,0.021566720769600464
1,2025-01-01T23:13:00Z,131.78595634838584,31,2.032212185510467,0.019266666309461326
1,2025-01-01T23:14:00Z,129.3740254358976,34,2.302095557780222,0.0225820523134525
1,2025-01-01T23:15:00Z,133.59751453256052,30,1.97250187638993,0.028498479039504938
1,2025-01-01T23:16:00Z,129.48328440882332,30,1.6314393494058255,0.01602141328697167
1,2025-01-01T23:17:00Z,133.38785723743374,30,1.9803300753869773,0.020780699219843872
1,2025-01-01T23:18:00Z,134.19770296475676,33,1.9427813074806595,0.029835187080040383
1,2025-01-01T23:19:00Z,134.32792121317848,28,1.9340061297558508,0.028887922728348815
1,2025-01-01T23:20:00Z,131.65797873187816,33,1.8886402211812903,0.027253123830043753
1,2025-01-01T23:21:00Z,130.41106968064267,32,1.8765970175786681,0.0214507846635538
1,2025-01-01T23:22:00Z,131.3532442742094,30,1.8546483542830026,0.019661605312175697
1,2025-01-01T23:23:00Z,132.15094391600437,39,2.5194457570364555,0.027522177718518868
1,2025-01-01T23:24:00Z,133.0647834929244,30,1.8322874447093542,0.032945756199939294
1,2025-01-01T23:25:00Z,134.79902937894778,33,2.1040652759843494,0.024940229022693054
1,2025-01-01T23:26:00Z,128.40367862301127,23,1.6889657228934574,0.02504314404103025
1,2025-01-01T23:27:00Z,129.15774787870032,25,1.5264835605363098,0.023658513637425098
1,2025-01-01T23:28:00Z,132.23211563887352,29,2.016965700374712,0.014121399907969656
1,2025-01-01T23:29:00Z,130.41060022506244,28,1.9151228492350052,0.027424813271767906
1,2025-01-01T23:30:00Z,129.75749192782712,39,2.136523141199507,0.03525712335742057
1,2025-01-01T23:31:00Z,130.29393783781381,26,1.7621124676158764,0.025533067829789993
1,2025-01-01T23:32:00Z,131.81193375605454,23,1.803111725797037,0.01959181531685519
1,2025-01-01T23:33:00Z,132.9251573707091,29,2.3098737734357777,0.01764816227548058
1,2025-01-01T23:34:00Z,134.7719263122541,38,2.0483528464912992,0.03362568890361265
1,2025-01-01T23:35:00Z,131.37791469216475,28,2.1725926212868103,0.021027726205079908
1,2025-01-01T23:36:00Z,130.84516353238826,20,1.7830060381946229,0.009790751622273943
1,2025-01-01T23:37:00Z,131.98777108879457,32,1.4710883060090145,0.026243044423808808
1,2025-01-01T23:38:00Z,134.87994905995436,34,1.8383686355637079,0.03351690823253401
1,2025-01-01T23:39:00Z,135.98620856862718,42,2.552745981517483,0.029403980017128763
1,2025-01-01T23:40:00Z,133.36259439951618,27,1.5169888359323558,0.01232105450925839
1,2025-01-01T23:41:00Z,133.95458519613302,24,1.7865023579828168,0.023243292609894318
1,2025-01-01T23:42:00Z,133.52895311795135,29,2.0914200593679064,0.028870938940885008
1,2025-01-01T23:43:00Z,134.84204863871764,27,2.0005702577445064,0.01227767657512955
1,2025-01-01T23:44:00Z,131.1253513079174,36,2.0570639888815996,0.03006782898428314
1,2025-01-01T23:45:00Z,127.96342136675874,27,1.7187116234430926,0.03093130633903332
1,2025-01-01T23:46:00Z,128.54869660905564,25,1.8028918400763987,0.02125383766721664
1,2025-01-01T23:47:00Z,132.43727328837437,30,2.055428572025049,0.02241665052734036
1,2025-01-01T23:48:00Z,130.93222354304407,34,2.368804733633807,0.025874021255481126
1,2025-01-01T23:49:00Z,135.56576888411095,31,2.1143089438285823,0.031732507283931816
1,2025-01-01T23:50:00Z,129.83060628388498,20,1.521500615940584,0.022574010728544754
1,2025-01-01T23:51:00Z,129.07663169713572,28,1.595737848752753,0.01832053333997259
1,2025-01-01T23:52:00Z,129.71999961451493,26,1.891774239706513,0.010211581473975238
1,2025-01-01T23:53:00Z,129.92917828843855,37,1.837930235175614,0.031938989926111896
1,2025-01-01T23:54:00Z,131.0365153582162,28,1.872520507561764,0.02726966310869057
1,2025-01-01T23:55:00Z,132.19176629011457,26,1.9307001318912973,0.012780707391329641
1,2025-01-01T23:56:00Z,127.0143601091085,25,1.5186544760974727,0.02053974247718746
1,2025-01-01T23:57:00Z,129.08213062278912,26,1.6157599716157556,0.015179215644937929
1,2025-01-01T23:58:00Z,130.22487973949126,30,2.0067626705893264,0.03261200593596329
1,2025-01-01T23:59:00Z,131.1147538382623,40,1.8356523491987986,0.02344806251872012
2,2025-01-01T00:00:00Z,70,19,1.5520085230144105,0.023398438935962867
2,2025-01-01T00:01:00Z,100.34345959360044,18,1.7480768544445981,0.01525106471881442
2,2025-01-01T00:02:00Z,114.46186261543221,26,1.4132674303337556,0.02396334284608018
2,2025-01-01T00:03:00Z,118.15373139829094,18,1.3255079980772382,0.012621972577584087
2,2025-01-01T00:04:00Z,123.76853616977586,16,1.481361510713356,0.01153853622624716
2,2025-01-01T00:05:00Z,121.0774176952582,9,1.4363883452441872,0.009500313334813038
2,2025-01-01T00:06:00Z,121.96184299397521,18,1.4732731175148335,0.014193589929265258
2,2025-01-01T00:07:00Z,122.28870561019797,15,1.806932307264718,0.007312536058314878
2,2025-01-01T00:08:00Z,125.89613259947441,21,1.8319971323748656,0.011981755132204454
2,2025-01-01T00:09:00Z,129.02861592679966,27,1.8406455055559767,0.02057450480252058
2,2025-01-01T00:10:00Z,127.16451259829036,22,1.457190394919532,0.019149742599762
2,2025-01-01T00:11:00Z,130.64781684141653,31,1.7517151679301397,0.03285755462036625
2,2025-01-01T00:12:00Z,130.05045943133536,24,1.7225017664959756,0.012224366635578632
2,2025-01-01T00:13:00Z,128.79765519646858,20,2.0745610710032505,0.017941228488809483
2,2025-01-01T00:14:00Z,128.63560968832925,22,2.0753072611077314,0.009548109294133569
2,2025-01-01T00:15:00Z,127.27859511749449,22,1.7172529874860456,0.024502474787695044
2,2025-01-01T00:16:00Z,122.0175508248512,11,1.2245297738563916,0.0048376489223502074
2,2025-01-01T00:17:00Z,129.90220435826788,23,1.7166434738696625,0.013666515239461427
2,2025-01-01T00:18:00Z,128.40324143028812,29,1.745072552014771,0.029882736974117426
2,2025-01-01T00:19:00Z,128.0254246131217,23,2.1454321340555262,0.02304943204152343
2,2025-01-01T00:20:00Z,129.57411103858027,11,1.4751115915229016,0.004648463093678372
2,2025-01-01T00:21:00Z,127.51513268974728,29,1.9402754383276237,0.03025096874516532
2,2025-01-01T00:22:00Z,131.29137558050493,33,2.3135482300280494,0.03254866732196977
2,2025-01-01T00:23:00Z,131.96430903087662,18,1.443684948218313,0.012382229244661948
2,2025-01-01T00:24:00Z,125.18406443463383,13,1.3248663880709275,0.013221604738556565
2,2025-01-01T00:25:00Z,128.83292967901008,20,1.9158533546662286,0.016849569392925756
2,2025-01-01T00:26:00Z,130.96117916485358,22,1.8442741396746665,0.02040327163961597
2,2025-01-01T00:27:00Z,131.60440189184234,23,1.4883493610260667,0.011607142372199102
2,2025-01-01T00:28:00Z,130.78563343451103,21,1.4665372663499336,0.020242637345116395
2,2025-01-01T00:29:00Z,131.78269653587108,17,1.174227689790681,0.0062105176592303964
2,2025-01-01T00:30:00Z,130.70233851666305,25,1.6956784002908096,0.022606370246211153
2,2025-01-01T00:31:00Z,125.86780076852887,16,1.6546100416305982,0.01753167951582109
2,2025-01-01T00:32:00Z,135.42985291841293,30,1.8714322261315401,0.02020586704709739
2,2025-01-01T00:33:00Z,133.3352276805548,22,1.3218185468718338,0.018078295385380323
2,2025-01-01T00:34:00Z,131.31353229247145,29,1.9462307794744662,0.02263569636403056
2,2025-01-01T00:35:00Z,130.29918660675546,27,1.6714273161712894,0.026112185618250055
2,2025-01-01T00:36:00Z,127.8006600876289,13,1.55606657209947,0.009020915061614922
2,2025-01-01T00:37:00Z,130.59934255227174,32,1.925164523339609,0.02678122797150277
2,2025-01-01T00:38:00Z,130.02004136100965,31,1.8680427319601867,0.02079083049500921
2,2025-01-01T00:39:00Z,127.5032525175244,13,1.0162136284934082,0.01691005015261143
2,2025-01-01T00:40:00Z,127.99796552555931,24,1.7661149719341043,0.025223911124276757
2,2025-01-01T00:41:00Z,130.55604736489917,23,1.8768391180796793,0.024026877021057963
2,2025-01-01T00:42:00Z,127.97418171116854,18,1.5798148709942024,0.012163689603118451
2,2025-01-01T00:43:00Z,127.5097498684415,26,2.089009515351046,0.01220851990146355
2,2025-01-01T00:44:00Z,128.15663067977206,24,1.6434443649645865,0.023454654156346698
2,2025-01-01T00:45:00Z,126.44732167564209,22,1.942684143547228,0.022262656284931386
2,2025-01-01T00:46:00Z,125.44104316314791,16,1.5268660966505354,0.024802431515309354
2,2025-01-01T00:47:00Z,125.62741812624778,18,1.325318411601358,0.0077680313063758465
2,2025-01-01T00:48:00Z,131.1587892668257,30,1.9621056381771775,0.029126283996233335
2,2025-01-01T00:49:00Z,132.11013197383255,26,1.8517822600886602,0.015942687619789314
2,2025-01-01T00:50:00Z,131.47190319706942,25,1.5951685005009986,0.018292442954233462
2,2025-01-01T00:51:00Z,134.44472147078747,37,2.366234740400046,0.02501900721677181
2,2025-01-01T00:52:00Z,128.56501297165272,21,1.7457829531502937,0.010551831229443958
2,2025-01-01T00:53:00Z,131.37730650811068,26,1.9635501497470174,0.016165054335517008
2,2025-01-01T00:54:00Z,132.11280872816127,31,2.061429391744526,0.030387543036859394
2,2025-01-01T00:55:00Z,131.682196747765,34,2.2090660517629774,0.02824579690496575
2,2025-01-01T00:56:00Z,129.67724944605243,26,2.0260410253184538,0.024111538777273154
2,2025-01-01T00:57:00Z,131.7834758196083,21,1.737256120922818,0.01188855377647803
2,2025-01-01T00:58:00Z,133.50793078974996,25,1.7885568692723894,0.009088862878047017
2,2025-01-01T00:59:00Z,132.63739433703086,24,1.8853914744775278,0.008947060396987642
2,2025-01-01T01:00:00Z,129.37276985929216,28,1.521684035113227,0.02326416138872641
2,2025-01-01T01:01:00Z,128.3737420637584,21,1.7552642210039227,0.01627184679439891
2,2025-01-01T01:02:00Z,123.80288666974214,22,1.255972577208195,0.019548065057632284
2,2025-01-01T01:03:00Z,127.15298453564147,31,1.9637351440394029,0.025288761042057316
2,2025-01-01T01:04:00Z,125.79420514952211,15,1.5461803193692698,0.013531423423349266
2,2025-01-01T01:05:00Z,129.80569334901608,28,2.0017678210908167,0.024775799464572753
2,2025-01-01T01:06:00Z,131.82038715353772,29,1.7453797682529812,0.03287977590778732
2,2025-01-01T01:07:00Z,131.0308504405002,28,1.7737065836036083,0.013843159708016174
2,2025-01-01T01:08:00Z,130.17093916857763,24,1.3168117545174762,0.023165573436010695
2,2025-01-01T01:09:00Z,129.36552548782873,33,1.9609167304799802,0.03395010918321488
2,2025-01-01T01:10:00Z,125.87952680887783,21,1.5650722174365392,0.022342086413180334
2,2025-01-01T01:11:00Z,128.30793241471616,35,2.1641311395068055,0.030819960365891595
2,2025-01-01T01:12:00Z,129.10996017434948,28,1.6954285489492893,0.02143770445964949
2,2025-01-01T01:13:00Z,130.72615102043451,31,1.8511286925726746,0.021694159588840356
2,2025-01-01T01:14:00Z,133.9712319957282,30,2.0695823257822266,0.027243625483841627
2,2025-01-01T01:15:00Z,135.15136300964267,31,1.5940755002445368,0.03191483800172667
2,2025-01-01T01:16:00Z,132.43836679175433,24,1.986932170389516,0.01118360243055578
2,2025-01-01T01:17:00Z,129.4149695542845,35,2.179354781704116,0.030584360818150334
2,2025-01-01T01:18:00Z,132.21315761950393,21,1.4560458947289223,0.01394682400030495
2,2025-01-01T01:19:00Z,133.8205181921738,26,1.6446891587318757,0.02012820674179527
2,2025-01-01T01:20:00Z,134.12472454523444,29,1.796766815168975,0.012200806788098107
2,2025-01-01T01:21:00Z,131.81706429009952,26,1.8297528260777265,0.020122944665999058
2,2025-01-01T01:22:00Z,135.4743961410196,30,1.9488040062581424,0.024078236416158177
2,2025-01-01T01:23:00Z,131.00148257882967,23,1.7893996919752408,0.02022871017351547
2,2025-01-01T01:24:00Z,130.7494632944618,19,1.6552239422078998,0.018512495553495045
2,2025-01-01T01:25:00Z,130.5823853799701,29,1.9437657151907635,0.023023515022416587
2,2025-01-01T01:26:00Z,130.98507555656334,31,2.0156470670438744,0.03492786138621633
2,2025-01-01T01:27:00Z,131.18568682816743,21,1.5348722489485116,0.01824839903611571
2,2025-01-01T01:28:00Z,132.9369211872208,28,1.9214213396828634,0.023907407802374474
2,2025-01-01T01:29:00Z,134.52442589629763,37,2.3502073355128155,0.03209330885594845
2,2025-01-01T01:30:00Z,130.86852793554021,23,1.8156140482207845,0.011455037419676607
2,2025-01-01T01:31:00Z,134.1220505928273,38,2.039781180753745,0.03300461513307532
2,2025-01-01T01:32:00Z,135.97098647752205,26,1.6537258668499428,0.025242676904208367
2,2025-01-01T01:33:00Z,129.41240174240235,29,1.6985585187486016,0.023187648179951628
2,2025-01-01T01:34:00Z,129.66446690674672,24,1.950574988977488,0.011911482398891799
2,2025-01-01T01:35:00Z,132.36327812585353,39,1.950598312604864,0.028094225457938247
2,2025-01-01T01:36:00Z,132.4431752460364,34,1.9214342034722374,0.02237749807022357
2,2025-01-01T01:37:00Z,130.75292328510656,25,1.8173818795500547,0.01932976170684307
2,2025-01-01T01:38:00Z,126.13301359199846,22,2.0062101046952465,0.012937105119103766
2,2025-01-01T01:39:00Z,128.05009020359722,26,1.5744976989985107,0.027384586980982718
2,2025-01-01T01:40:00Z,130.86083254962745,24,1.7772802853660934,0.021082808226668043
2,2025-01-01T01:41:00Z,130.73584699053532,26,1.536935235736879,0.025716000291360407
2,2025-01-01T01:42:00Z,129.79837187370563,27,1.8738670660017498,0.021367744022780685
2,2025-01-01T01:43:00Z,130.36842993995322,26,1.7394505303590257,0.019031665774355864
2,2025-01-01T01:44:00Z,132.90183696428326,34,1.8339930258424393,0.03265350264379769
2,2025-01-01T01:45:00Z,134.01029553911945,24,1.651282182959946,0.024706832859307214
2,2025-01-01T01:46:00Z,129.34159606116916,30,1.8624737402901217,0.014741368624877295
2,2025-01-01T01:47:00Z,134.15801839019375,32,2.014205726735808,0.030202923890976785
2,2025-01-01T01:48:00Z,133.03526696818912,35,1.9656456892522849,0.03279487421428154
2,2025-01-01T01:49:00Z,134.79151074203702,33,2.277847669596229,0.026677556999432812
2,2025-01-01T01:50:00Z,132.51995417095884,24,1.7220022899222385,0.014871762608352582
2,2025-01-01T01:51:00Z,130.83488337309902,26,1.7099007536479582,0.018407729844705605
2,2025-01-01T01:52:00Z,132.75219369652905,25,1.61809401353127,0.018712838437040403
2,2025-01-01T01:53:00Z,135.66345342627935,35,2.0440114810068724,0.03113113368405657
2,2025-01-01T01:54:00Z,134.11085501978772,25,1.6964744540450587,0.0223052598152775
2,2025-01-01T01:55:00Z,131.7200473718995,28,1.8931900615979729,0.022809646049408376
2,2025-01-01T01:56:00Z,131.14630250451472,18,1.667192626853926,0.01784675111863408
2,2025-01-01T01:57:00Z,133.66067024164383,28,2.186424301698894,0.026625977724561028
2,2025-01-01T01:58:00Z,131.45918892885015,30,1.3119721843727135,0.029012651897061814
2,2025-01-01T01:59:00Z,126.08038947528262,24,1.6357598428000892,0.02821217770854762
2,2025-01-01T02:00:00Z,130.67565093221168,26,2.0293919242326366,0.01856202192562864
2,2025-01-01T02:01:00Z,129.1300870240782,36,2.472294482531688,0.03314383784439452
2,2025-01-01T02:02:00Z,124.05147066016603,19,1.121351878018145,0.009234081687137428
2,2025-01-01T02:03:00Z,125.15040215000772,28,1.5843957041665955,0.012488636613273513
2,2025-01-01T02:04:00Z,130.87462748158464,27,1.7661483835653797,0.01510448973605396
2,2025-01-01T02:05:00Z,133.01198873100248,29,2.0482532831018614,0.026655276991180872
2,2025-01-01T02:06:00Z,133.7702988067527,29,1.8720936909408707,0.01721554403500752
2,2025-01-01T02:07:00Z,128.30511007686596,24,1.8272111214778026,0.017677943363738423
2,2025-01-01T02:08:00Z,131.04635165643913,27,1.9009529482178866,0.018352327616802597
2,2025-01-01T02:09:00Z,129.22343327178854,25,1.734670528731833,0.011689668844190072
2,2025-01-01T02:10:00Z,130.22051304347434,25,1.6350078702587432,0.018722443100841497
2,2025-01-01T02:11:00Z,131.4257536942079,27,1.9489367994938656,0.017074035899359817
2,2025-01-01T02:12:00Z,132.54491891948376,27,2.1890688444642388,0.021221728199911225
2,2025-01-01T02:13:00Z,131.31533376647405,34,1.9200477755430259,0.03007251334630305
2,2025-01-01T02:14:00Z,132.0190788852839,35,2.223208163981175,0.02775857610368649
2,2025-01-01T02:15:00Z,128.31565297484914,22,1.7215378800188887,0.021609397229847248
2,2025-01-01T02:16:00Z,129.10224189421103,33,2.137681292057818,0.03548807189891628
2,2025-01-01T02:17:00Z,132.3487552368499,32,1.528477189511419,0.026198166855062405
2,2025-01-01T02:18:00Z,133.2976698452354,36,1.855360889974409,0.03151697950688009
2,2025-01-01T02:19:00Z,136.42046530936983,32,2.177376011852368,0.025887265461138363
2,2025-01-01T02:20:00Z,130.1619120567707,26,2.046844887741538,0.026442593064886114
2,2025-01-01T02:21:00Z,134.19257239651594,28,1.5976968695119147,0.02750012128050797
2,2025-01-01T02:22:00Z,130.37099481459973,15,1.8869961632966765,0.012708834400958153
2,2025-01-01T02:23:00Z,131.79763094270115,23,1.7158609362117208,0.015392011141748268
2,2025-01-01T02:24:00Z,130.3184891051807,23,1.4802083778162471,0.020892479013960387
2,2025-01-01T02:25:00Z,129.62925123624487,28,1.628577277775109,0.024574411236808917
2,2025-01-01T02:26:00Z,130.59719934763993,29,1.9231958825868936,0.031694987287396045
2,2025-01-01T02:27:00Z,131.155196372157,24,1.63836762916244,0.014111034962413501
2,2025-01-01T02:28:00Z,129.49720713659988,26,1.701179649337038,0.02093744858921987
2,2025-01-01T02:29:00Z,134.02974273308305,29,1.720996623096487,0.024281095598860734
2,2025-01-01T02:30:00Z,132.27787540665835,28,1.9556177748817205,0.016195457038408308
2,2025-01-01T02:31:00Z,131.79710778411138,28,1.9487562379511474,0.022832413975156517
2,2025-01-01T02:32:00Z,133.81216493344098,39,2.1193565765062448,0.0319093824871922
2,2025-01-01T02:33:00Z,136.44028524921242,28,2.0187883154449553,0.026330191795417346
2,2025-01-01T02:34:00Z,138.11772817066182,31,1.9898636180936915,0.02665554655322167
2,2025-01-01T02:35:00Z,132.67093011612272,27,1.8221338820294868,0.02128960951403873
2,2025-01-01T02:36:00Z,132.70766756847019,31,1.6969978074692789,0.020260826504407817
2,2025-01-01T02:37:00Z,132.03951440609498,37,2.2407573479194705,0.038219578813027906
2,2025-01-01T02:38:00Z,129.27002538588246,36,2.4135891004945003,0.023840114258425936
2,2025-01-01T02:39:00Z,131.84237426100736,29,1.9920335826141833,0.024921609116748653
2,2025-01-01T02:40:00Z,130.70829706010173,23,1.5608177689266465,0.0246732321012404
2,2025-01-01T02:41:00Z,127.08139416054428,30,1.9569131420060708,0.029175078158724985
2,2025-01-01T02:42:00Z,127.71632882367341,22,1.8132553695207787,0.026621504797219843
2,2025-01-01T02:43:00Z,127.58204020836317,27,1.8032451027288114,0.017971877659019947
2,2025-01-01T02:44:00Z,126.56889315098528,24,1.8120041346074123,0.019806586142407476
2,2025-01-01T02:45:00Z,126.84864886333604,29,1.9640263685646908,0.019091785157427384
2,2025-01-01T02:46:00Z,125.84619447817427,31,2.0317161660289633,0.020107116049029348
2,2025-01-01T02:47:00Z,129.54408606487004,32,1.8543654645862482,0.034092782618990465
2,2025-01-01T02:48:00Z,134.05657566035666,35,2.1304096369012746,0.02759059022030623
2,2025-01-01T02:49:00Z,136.58354114603736,33,1.9801706526679907,0.032281713810811574
2,2025-01-01T02:50:00Z,136.08268775859148,31,2.119332847431798,0.020457429031742566
2,2025-01-01T02:51:00Z,134.26262239230223,31,2.2009592803851694,0.0253064625167772
2,2025-01-01T02:52:00Z,131.901142711566,23,1.8514209680522002,0.021018477872934878
2,2025-01-01T02:53:00Z,133.9308920878292,31,1.893036404776721,0.024813954029781163
2,2025-01-01T02:54:00Z,135.04913025553128,35,1.8819114981092835,0.022254099202705054
2,2025-01-01T02:55:00Z,133.31254619958486,24,1.7101581487411228,0.020975501673110183
2,2025-01-01T02:56:00Z,135.16644439002928,31,1.9458197243883362,0.027384063208589316
2,2025-01-01T02:57:00Z,136.18238201729076,30,1.9879607327828468,0.025124297413280358
2,2025-01-01T02:58:00Z,137.52170982492726,37,1.9702514694239313,0.03950817492530447
2,2025-01-01T02:59:00Z,138.5019439590626,29,1.6513356987114793,0.02453057007327262
2,2025-01-01T03:00:00Z,134.31216462073036,31,1.8086893228075112,0.02688626674726926
2,2025-01-01T03:01:00Z,130.90232928050196,27,1.751432946733567,0.02826759826652637
2,2025-01-01T03:02:00Z,131.09888171009152,26,2.191732888110434,0.021975932482285965
